Region;Units Sold
Sub-Saharan Africa;2057
Middle East and North Africa;5039
Sub-Saharan Africa;3265
Europe;4553
Sub-Saharan Africa;8753
Sub-Saharan Africa;2743
Europe;5435
Australia and Oceania;2772
Sub-Saharan Africa;2727
Europe;304
Europe;2540
Middle East and North Africa;3503
Europe;9290
Europe;3033
Sub-Saharan Africa;9891
Sub-Saharan Africa;2058
Sub-Saharan Africa;3757
Europe;6243
Europe;2802
Sub-Saharan Africa;3751
Europe;1439
Central America and the Caribbean;5246
Sub-Saharan Africa;6584
Sub-Saharan Africa;3893
Australia and Oceania;7649
North America;5356
Sub-Saharan Africa;6550
Middle East and North Africa;7798
North America;7699
Central America and the Caribbean;1884
Asia;8012
Europe;777
Central America and the Caribbean;6902
Asia;143
Europe;6284
Sub-Saharan Africa;8144
Central America and the Caribbean;571
North America;5445
North America;6677
Australia and Oceania;5210
Asia;4017
Europe;3103
Europe;4504
Asia;7288
Asia;2554
Sub-Saharan Africa;8430
Asia;5078
North America;9691
Europe;1493
Europe;6737
Middle East and North Africa;3711
Sub-Saharan Africa;7732
Middle East and North Africa;6148
Central America and the Caribbean;3339
Asia;5716
Europe;6722
Asia;1830
Sub-Saharan Africa;3546
Middle East and North Africa;6405
Sub-Saharan Africa;1974
Middle East and North Africa;3853
Asia;2671
Sub-Saharan Africa;1090
Australia and Oceania;8801
Asia;7529
Europe;6028
Europe;5084
Central America and the Caribbean;2515
Middle East and North Africa;8170
Sub-Saharan Africa;8928
Europe;3700
Middle East and North Africa;8429
Australia and Oceania;1089
Central America and the Caribbean;6684
Middle East and North Africa;2250
Asia;1855
Central America and the Caribbean;1598
Europe;4608
Middle East and North Africa;6046
Central America and the Caribbean;8106
Sub-Saharan Africa;5010
Sub-Saharan Africa;8013
Sub-Saharan Africa;402
Middle East and North Africa;2494
Sub-Saharan Africa;6637
Sub-Saharan Africa;2212
Europe;629
Europe;332
Sub-Saharan Africa;1792
Asia;2517
Europe;2041
Europe;6932
Central America and the Caribbean;5788
Sub-Saharan Africa;4240
Middle East and North Africa;9949
Sub-Saharan Africa;7606
Europe;3936
Sub-Saharan Africa;2694
Europe;9666
Sub-Saharan Africa;7668
Central America and the Caribbean;1550
Asia;3192
Asia;6504
Sub-Saharan Africa;2429
Central America and the Caribbean;3942
Asia;1045
Sub-Saharan Africa;5777
Europe;7203
Australia and Oceania;6423
Europe;1567
Australia and Oceania;2796
Asia;7302
Sub-Saharan Africa;4308
Europe;70
Asia;2874
Sub-Saharan Africa;8037
Sub-Saharan Africa;2908
Europe;1867
Europe;1324
North America;4723
Europe;7536
Sub-Saharan Africa;2269
Europe;3458
Europe;2670
Sub-Saharan Africa;3504
Australia and Oceania;6590
Europe;4589
Sub-Saharan Africa;7192
Europe;6125
Europe;142
Australia and Oceania;28
Australia and Oceania;3602
Sub-Saharan Africa;712
Sub-Saharan Africa;8237
Europe;5089
Central America and the Caribbean;7211
Asia;2576
Australia and Oceania;6188
Asia;5085
Asia;3333
Australia and Oceania;7030
Central America and the Caribbean;9308
North America;5327
Central America and the Caribbean;7279
Sub-Saharan Africa;9388
Middle East and North Africa;2909
Asia;1128
Sub-Saharan Africa;4362
Sub-Saharan Africa;4960
Asia;2303
Asia;7800
Australia and Oceania;9895
Sub-Saharan Africa;9061
Sub-Saharan Africa;2803
Asia;657
Central America and the Caribbean;9190
Sub-Saharan Africa;7002
Europe;9721
Europe;5010
Australia and Oceania;7560
Middle East and North Africa;4095
Europe;8371
Europe;6172
Europe;317
Central America and the Caribbean;5654
Central America and the Caribbean;4064
Europe;9456
Sub-Saharan Africa;2774
Europe;6991
Australia and Oceania;2112
Middle East and North Africa;174
Sub-Saharan Africa;243
Sub-Saharan Africa;3418
Asia;7830
Sub-Saharan Africa;3639
North America;8037
Europe;248
Europe;6528
Sub-Saharan Africa;5162
Australia and Oceania;1468
Central America and the Caribbean;2794
Asia;3520
Central America and the Caribbean;57
Sub-Saharan Africa;5848
Sub-Saharan Africa;6367
Sub-Saharan Africa;4118
Central America and the Caribbean;3637
Asia;6491
Europe;6280
Australia and Oceania;3634
Asia;1212
Europe;8709
Sub-Saharan Africa;7847
Sub-Saharan Africa;7381
Central America and the Caribbean;8097
Europe;7814
Middle East and North Africa;6378
Sub-Saharan Africa;671
Europe;9604
Asia;9118
Europe;7188
Europe;8818
Asia;1044
Asia;7935
Europe;5588
Sub-Saharan Africa;7133
Australia and Oceania;7732
Sub-Saharan Africa;9576
Sub-Saharan Africa;6890
Sub-Saharan Africa;929
Europe;4978
Europe;9355
Middle East and North Africa;6408
Europe;5518
Australia and Oceania;8096
Sub-Saharan Africa;2583
Sub-Saharan Africa;9454
Europe;6214
Sub-Saharan Africa;2398
Sub-Saharan Africa;4574
Sub-Saharan Africa;1340
Sub-Saharan Africa;8327
Central America and the Caribbean;3196
Middle East and North Africa;639
Asia;7379
Europe;7172
Europe;5804
Europe;6091
Central America and the Caribbean;2884
Middle East and North Africa;8061
Asia;5533
Central America and the Caribbean;6244
Asia;3166
Sub-Saharan Africa;6305
Sub-Saharan Africa;7696
Europe;6408
Sub-Saharan Africa;3538
Sub-Saharan Africa;7217
Sub-Saharan Africa;7606
Asia;1897
Asia;9314
Europe;6111
Sub-Saharan Africa;575
Middle East and North Africa;8023
Europe;5804
Asia;8298
Australia and Oceania;1916
Australia and Oceania;99
Europe;8323
Asia;9091
Sub-Saharan Africa;6940
Sub-Saharan Africa;3437
Asia;2182
Australia and Oceania;3802
Sub-Saharan Africa;961
Europe;3350
Asia;2693
Asia;7745
Middle East and North Africa;9292
Sub-Saharan Africa;5150
Sub-Saharan Africa;5170
Sub-Saharan Africa;6231
North America;7243
Europe;4150
Central America and the Caribbean;4925
Sub-Saharan Africa;4573
Middle East and North Africa;129
Asia;5662
Sub-Saharan Africa;7270
Asia;8083
Europe;3262
Sub-Saharan Africa;4999
Asia;7518
Europe;2074
Sub-Saharan Africa;1953
Asia;7473
North America;981
Sub-Saharan Africa;1859
Sub-Saharan Africa;1517
Europe;8397
Sub-Saharan Africa;2973
Asia;2750
Central America and the Caribbean;7264
Asia;3082
Asia;8804
Europe;59
Sub-Saharan Africa;4508
Central America and the Caribbean;6843
Australia and Oceania;3788
Middle East and North Africa;9099
Sub-Saharan Africa;8560
Europe;4991
Sub-Saharan Africa;3238
Sub-Saharan Africa;5182
Sub-Saharan Africa;4735
Sub-Saharan Africa;2838
Sub-Saharan Africa;2465
Sub-Saharan Africa;3622
Europe;8344
Asia;5698
Sub-Saharan Africa;6783
Central America and the Caribbean;9730
Sub-Saharan Africa;4699
Sub-Saharan Africa;8882
Sub-Saharan Africa;1504
North America;8819
Sub-Saharan Africa;9113
Europe;7704
Europe;1940
Australia and Oceania;6201
Europe;6899
Middle East and North Africa;7475
Sub-Saharan Africa;3404
Europe;7189
Middle East and North Africa;3369
Sub-Saharan Africa;3509
Sub-Saharan Africa;1208
Asia;7096
Central America and the Caribbean;3835
Middle East and North Africa;1117
North America;665
Europe;1234
Australia and Oceania;3611
Middle East and North Africa;5612
Europe;7087
Asia;4915
Sub-Saharan Africa;8008
Asia;2307
Sub-Saharan Africa;5787
Europe;3452
Middle East and North Africa;2339
Middle East and North Africa;6515
Europe;2078
Europe;2158
Asia;1917
Asia;3547
Middle East and North Africa;1271
Asia;6345
Europe;2054
Sub-Saharan Africa;8716
Australia and Oceania;8680
Europe;1325
Sub-Saharan Africa;8062
Middle East and North Africa;7335
Sub-Saharan Africa;9616
Sub-Saharan Africa;2411
Europe;5255
Europe;4716
Europe;9393
Australia and Oceania;4915
Asia;8944
Asia;6172
Sub-Saharan Africa;3322
Asia;4150
Australia and Oceania;4442
Europe;7015
Sub-Saharan Africa;6717
Central America and the Caribbean;5429
Europe;7062
Sub-Saharan Africa;2558
Sub-Saharan Africa;4890
Australia and Oceania;4064
Australia and Oceania;2116
Sub-Saharan Africa;8113
Sub-Saharan Africa;3153
Europe;5367
Australia and Oceania;4916
Europe;8992
Europe;6819
Sub-Saharan Africa;4652
Sub-Saharan Africa;776
Sub-Saharan Africa;509
Europe;1200
Australia and Oceania;7229
Sub-Saharan Africa;5007
Central America and the Caribbean;7976
North America;1610
Central America and the Caribbean;8413
Central America and the Caribbean;2922
Central America and the Caribbean;6705
Central America and the Caribbean;3359
Middle East and North Africa;3515
Europe;9834
Middle East and North Africa;2008
Asia;1761
Australia and Oceania;7848
Sub-Saharan Africa;1055
Sub-Saharan Africa;9199
Asia;2129
Europe;6725
Australia and Oceania;1897
Sub-Saharan Africa;3589
Europe;9774
Sub-Saharan Africa;5457
Europe;7674
Europe;492
Australia and Oceania;10
Sub-Saharan Africa;9358
Central America and the Caribbean;3697
Middle East and North Africa;5219
North America;8149
Sub-Saharan Africa;3740
Australia and Oceania;5279
Sub-Saharan Africa;3084
Europe;9503
Sub-Saharan Africa;3915
Sub-Saharan Africa;7733
Asia;9398
Asia;9384
Sub-Saharan Africa;5197
Europe;6371
Australia and Oceania;9475
Sub-Saharan Africa;3106
Central America and the Caribbean;2896
Europe;6505
Central America and the Caribbean;8626
Australia and Oceania;5981
Asia;2327
Europe;3449
Europe;2164
Asia;3322
Europe;8801
Middle East and North Africa;2514
Sub-Saharan Africa;5402
Central America and the Caribbean;440
Asia;7631
Sub-Saharan Africa;9013
Europe;3652
Sub-Saharan Africa;2648
Europe;4130
Asia;8259
Europe;2227
Europe;5259
Australia and Oceania;3609
Sub-Saharan Africa;5564
Asia;6440
Europe;3586
Asia;1382
Europe;6240
Australia and Oceania;1602
Middle East and North Africa;2940
Asia;2761
Asia;5601
Central America and the Caribbean;3026
North America;8635
Europe;3059
Europe;8958
Middle East and North Africa;6025
Central America and the Caribbean;5983
Europe;7587
Central America and the Caribbean;1624
Europe;5911
Sub-Saharan Africa;296
Sub-Saharan Africa;1659
Middle East and North Africa;8912
Europe;7996
Sub-Saharan Africa;6886
North America;587
Sub-Saharan Africa;6134
Central America and the Caribbean;7594
Central America and the Caribbean;1067
Europe;9683
Europe;8602
Central America and the Caribbean;17
Sub-Saharan Africa;8151
Europe;4260
Central America and the Caribbean;1630
Central America and the Caribbean;577
Australia and Oceania;3451
Europe;9631
Sub-Saharan Africa;529
Asia;4586
Middle East and North Africa;2278
Central America and the Caribbean;1107
Europe;612
Europe;7358
Asia;9945
Europe;4003
Australia and Oceania;7192
Middle East and North Africa;4205
Asia;1765
Asia;3629
Sub-Saharan Africa;5580
Central America and the Caribbean;438
Europe;3051
Europe;5298
Asia;1091
Asia;1372
Central America and the Caribbean;9114
Middle East and North Africa;4323
Europe;9035
Middle East and North Africa;2317
Asia;5268
Europe;6017
Europe;4726
Asia;8588
Middle East and North Africa;6825
Europe;5692
Asia;3477
Europe;5495
Europe;9097
Middle East and North Africa;8661
Australia and Oceania;598
Europe;8352
Australia and Oceania;7396
Europe;235
Central America and the Caribbean;1404
Central America and the Caribbean;2472
Europe;7036
Central America and the Caribbean;5728
Europe;1207
Europe;3166
Middle East and North Africa;3329
Asia;451
North America;5318
Asia;5747
Sub-Saharan Africa;1587
Asia;9718
Central America and the Caribbean;9051
Asia;5528
Europe;7124
Middle East and North Africa;8841
Australia and Oceania;7718
Australia and Oceania;7822
Europe;5250
Sub-Saharan Africa;3133
Asia;6632
Australia and Oceania;7940
Europe;1279
Europe;7906
Middle East and North Africa;1105
Europe;1195
North America;524
Asia;8471
Australia and Oceania;6449
Asia;2900
Europe;8296
Central America and the Caribbean;143
Central America and the Caribbean;7978
Asia;8367
Central America and the Caribbean;9909
Middle East and North Africa;8234
Europe;1003
Sub-Saharan Africa;2909
Middle East and North Africa;674
Middle East and North Africa;8055
Middle East and North Africa;837
Sub-Saharan Africa;1838
Sub-Saharan Africa;5905
Middle East and North Africa;4920
Australia and Oceania;2793
Europe;466
Sub-Saharan Africa;914
Europe;4141
Europe;2183
Australia and Oceania;4107
Europe;1013
Europe;1030
Central America and the Caribbean;4319
Asia;8073
Asia;1515
Sub-Saharan Africa;900
Middle East and North Africa;4515
Sub-Saharan Africa;7676
Europe;7732
Europe;9064
Central America and the Caribbean;8082
Australia and Oceania;8228
Sub-Saharan Africa;4977
Australia and Oceania;833
Middle East and North Africa;333
Sub-Saharan Africa;5043
Europe;8563
Australia and Oceania;1521
Europe;6580
North America;3432
Australia and Oceania;3801
Sub-Saharan Africa;6440
Europe;2137
Sub-Saharan Africa;8709
Central America and the Caribbean;6004
Central America and the Caribbean;903
Asia;2316
Sub-Saharan Africa;6185
Sub-Saharan Africa;486
Asia;221
Europe;2428
Europe;1174
Asia;2557
Europe;9708
Sub-Saharan Africa;7787
Europe;8987
Sub-Saharan Africa;7532
Middle East and North Africa;4676
Asia;3705
Europe;4938
Middle East and North Africa;722
Sub-Saharan Africa;437
Asia;5495
Middle East and North Africa;4338
Sub-Saharan Africa;7439
Central America and the Caribbean;2304
Sub-Saharan Africa;8469
Sub-Saharan Africa;2500
Middle East and North Africa;2997
Asia;5590
Asia;7939
Europe;4737
Europe;2708
Europe;5607
Sub-Saharan Africa;9219
Asia;6362
Middle East and North Africa;1885
Middle East and North Africa;7667
Sub-Saharan Africa;7620
Sub-Saharan Africa;2686
Sub-Saharan Africa;5839
Sub-Saharan Africa;7083
Middle East and North Africa;8455
Sub-Saharan Africa;9022
Central America and the Caribbean;9883
Central America and the Caribbean;9167
Australia and Oceania;7037
Australia and Oceania;683
Asia;9330
Asia;9233
Europe;8677
Europe;2981
Sub-Saharan Africa;9493
Central America and the Caribbean;2592
Europe;8690
Central America and the Caribbean;1229
Sub-Saharan Africa;5683
North America;4557
Sub-Saharan Africa;2386
Sub-Saharan Africa;739
Central America and the Caribbean;3214
Europe;440
Europe;5079
Sub-Saharan Africa;6824
Sub-Saharan Africa;7397
Europe;5554
Central America and the Caribbean;2081
Central America and the Caribbean;4796
Central America and the Caribbean;3546
Asia;5212
North America;8705
Sub-Saharan Africa;9967
Europe;6973
Sub-Saharan Africa;4726
Sub-Saharan Africa;263
Sub-Saharan Africa;7651
Australia and Oceania;2990
Asia;9408
Sub-Saharan Africa;2067
Sub-Saharan Africa;3160
Europe;6910
Middle East and North Africa;4571
Sub-Saharan Africa;9431
Central America and the Caribbean;1806
Sub-Saharan Africa;4045
Central America and the Caribbean;5528
Europe;7666
Europe;8901
Europe;9708
Sub-Saharan Africa;7590
Sub-Saharan Africa;2085
Europe;9759
Sub-Saharan Africa;9211
Australia and Oceania;6071
Sub-Saharan Africa;8001
Europe;9691
Sub-Saharan Africa;7867
Central America and the Caribbean;6283
Middle East and North Africa;725
Europe;4011
Sub-Saharan Africa;989
Middle East and North Africa;3539
Australia and Oceania;5572
Asia;8030
Australia and Oceania;3888
Middle East and North Africa;3150
Middle East and North Africa;7852
Sub-Saharan Africa;7062
Asia;1878
Sub-Saharan Africa;430
Europe;2879
Asia;6418
Middle East and North Africa;270
Central America and the Caribbean;691
Sub-Saharan Africa;5965
Asia;1412
Australia and Oceania;4378
Sub-Saharan Africa;9245
Middle East and North Africa;2423
Middle East and North Africa;7355
Central America and the Caribbean;9514
Middle East and North Africa;1405
Central America and the Caribbean;7565
Asia;9560
Sub-Saharan Africa;990
Sub-Saharan Africa;2484
Sub-Saharan Africa;6703
Asia;3340
Central America and the Caribbean;4119
Asia;7793
Sub-Saharan Africa;5151
Europe;4008
Central America and the Caribbean;4213
Sub-Saharan Africa;2647
Asia;8220
Sub-Saharan Africa;6875
Middle East and North Africa;6585
Sub-Saharan Africa;2356
Europe;1223
Middle East and North Africa;7254
Sub-Saharan Africa;6547
Sub-Saharan Africa;2233
Sub-Saharan Africa;9472
Europe;458
Sub-Saharan Africa;9412
Middle East and North Africa;7592
Sub-Saharan Africa;8281
Sub-Saharan Africa;1799
Sub-Saharan Africa;493
Europe;3743
Sub-Saharan Africa;2962
Europe;6590
Sub-Saharan Africa;5101
Sub-Saharan Africa;6001
Asia;8826
Asia;143
Europe;8550
Sub-Saharan Africa;9678
Europe;1187
Asia;7770
Asia;6151
Australia and Oceania;85
Sub-Saharan Africa;5357
Sub-Saharan Africa;4785
Middle East and North Africa;3218
Europe;2536
Asia;6649
Central America and the Caribbean;6500
Middle East and North Africa;5063
Central America and the Caribbean;2342
Middle East and North Africa;374
Sub-Saharan Africa;8227
Europe;6998
Asia;4817
Sub-Saharan Africa;1847
Asia;5278
Europe;4336
Middle East and North Africa;5274
Europe;6378
Sub-Saharan Africa;2967
Middle East and North Africa;2389
Europe;9023
Asia;9281
Australia and Oceania;6606
Central America and the Caribbean;6470
Sub-Saharan Africa;1379
Europe;5868
Europe;1506
Sub-Saharan Africa;1891
Europe;7653
Sub-Saharan Africa;1452
Europe;2982
Europe;3965
Australia and Oceania;3158
Sub-Saharan Africa;1345
Europe;6344
Sub-Saharan Africa;8005
Europe;3206
Sub-Saharan Africa;859
Sub-Saharan Africa;6907
Australia and Oceania;9322
Sub-Saharan Africa;3110
Sub-Saharan Africa;5307
Sub-Saharan Africa;9981
Sub-Saharan Africa;3230
Central America and the Caribbean;8183
Sub-Saharan Africa;2
Asia;880
Europe;5040
Europe;3737
Central America and the Caribbean;257
Sub-Saharan Africa;4917
North America;66
Europe;5084
Asia;1382
Sub-Saharan Africa;7403
Europe;3620
Asia;7537
Europe;8692
Australia and Oceania;3651
Middle East and North Africa;1014
Australia and Oceania;6409
Middle East and North Africa;7498
Australia and Oceania;8974
North America;7560
Europe;7011
Central America and the Caribbean;3114
Middle East and North Africa;8685
